,date,likes,reposts,views,comments,name,price,product_category,catalog_category,time,time_category
820,12.05.2023,34,14,12612,4,Нежно-розовое платье с открытыми плечами ,2550,платья,платья,05:45:49,ночное
821,12.05.2023,26,15,8717,1,Платья-миди в винтажном стиле ,2550,платья,платья,03:16:00,ночное
822,12.05.2023,23,12,11303,0,Хлопковые рубашки с объемными рукавами в стиле кантри ,2250,рубашки,блузки/рубашки/свитера,00:24:00,ночное
823,11.05.2023,18,14,9751,0,Сиреневый комплект белья с поясом ,1690,комплекты,комплекты,19:24:26,вечернее
824,11.05.2023,34,50,11853,4,Хлопковые комплекты с шортами ,2550,комплекты,комплекты,13:46:26,дневное
825,11.05.2023,195,180,41681,10,Воздушное платье-макси с принтом в сердечки ,2890,платья,платья,11:38:53,утреннее
826,11.05.2023,34,33,10206,0,Комплекты белья из сеточки в горошек ,1550,комплекты,комплекты,07:19:54,утреннее
827,11.05.2023,59,40,15111,1,Брючные комплекты с ярким принтом ,2790,комплекты,комплекты,05:08:00,ночное
828,10.05.2023,37,32,15940,0,Хлопковые комплекты с шортами ,2590,комплекты,комплекты,20:01:16,вечернее
829,10.05.2023,58,36,15883,0,Дизайнерские платья-миди с цветочным принтом ,2390,платья,платья,11:40:54,утреннее
830,10.05.2023,34,47,9442,0,Хлопковые комплекты с шортами ,2390,комплекты,комплекты,09:35:48,утреннее
831,10.05.2023,76,44,17283,1,Юбочки на запахе чернильного цвета ,1590,платья,платья,07:36:57,утреннее
832,10.05.2023,21,27,14192,1,Шифоновые приталенные платья ,1950,платья,платья,04:34:59,ночное
833,09.05.2023,23,37,17564,4,Оливковый комплект с шортами ,2590,комплекты,комплекты,19:01:18,вечернее
834,09.05.2023,37,26,12343,0,Объёмные шорты с принтом Зебра ,1890,шорты,брюки/комбинезоны/джинсы,16:49:39,дневное
835,09.05.2023,138,91,32098,1,Хлопковые платья с объёмными рукавами. ,2390,платья,платья,08:08:23,утреннее
836,09.05.2023,25,27,15259,0,Нежный комплект белья с поясом ,1690,комплекты,комплекты,01:48:00,ночное
837,08.05.2023,24,31,9153,0,Атласные юбочки-миди с принтом ,1890,платья,платья,22:28:00,ночное
838,08.05.2023,43,40,20609,0,Лазурные комплекты с шортами ,2350,комплекты,комплекты,12:22:22,дневное
839,08.05.2023,140,104,31908,0,Объёмные шорты с высокой посадкой ,1690,шорты,брюки/комбинезоны/джинсы,09:18:05,утреннее
840,07.05.2023,36,31,12995,0,Комплект белья с поясом ,1690,комплекты,комплекты,20:28:00,вечернее
841,07.05.2023,137,73,33404,0,Серое платье с белым подолом ,2490,платья,платья,18:30:40,вечернее
842,07.05.2023,124,91,29012,4,Бежевые комплекты из хлопкового муслина ,2550,комплекты,комплекты,11:15:10,утреннее
843,07.05.2023,54,40,20884,0,Нежно-розовый комплект с поясом ,1690,комплекты,комплекты,06:07:38,утреннее
844,06.05.2023,68,41,21110,0,Муслиновый нежный комплект с шортами и блузкой ,2590,комплекты,комплекты,11:34:00,утреннее
845,06.05.2023,63,36,21454,0,Платье с принтом в стиле бэби-долл ,2690,платья,платья,00:38:00,ночное
846,05.05.2023,53,46,15955,0,Комплект белья в бойфренд-стиле ,1550,комплекты,комплекты,21:44:00,вечернее
847,05.05.2023,46,20,19449,0,Платья-миди с принтом ,2550,платья,платья,19:32:54,вечернее
848,05.05.2023,49,45,15890,0,Комплекты с юбкой из денима ,2450,платья,платья,08:19:36,утреннее
849,05.05.2023,120,100,24827,0,Муслиновые комплекты с шортиками ,2550,комплекты,комплекты,04:13:12,ночное
850,04.05.2023,83,73,34589,0,Идеальные летние комплекты с шортиками ,2250,комплекты,комплекты,13:23:52,дневное
851,04.05.2023,61,31,17107,0,Трикотажные платья-миди ,2790,платья,платья,06:50:16,утреннее
852,03.05.2023,47,51,11788,0,Брючный костюм из смесового льна ,2790,костюмы,комплекты,20:21:38,вечернее
853,03.05.2023,32,28,15835,0,Нежно-розовый комплект белья с поясом ,1790,комплекты,комплекты,13:03:45,дневное
854,03.05.2023,27,14,9976,0,Костюм с шортами и жилетом в бирюзовом цвете ,2550,шорты,брюки/комбинезоны/джинсы,10:21:00,утреннее
855,03.05.2023,54,57,21888,0,Комплект белья с цветочной вышивкой ,1590,комплекты,комплекты,03:52:00,ночное
856,03.05.2023,50,51,24086,2,Хлопковые комплекты с шортами ,2590,комплекты,комплекты,00:58:00,ночное
857,02.05.2023,54,34,16452,0,Нежно-розовое платье бэби-долл ,2550,платья,платья,20:58:00,вечернее
858,02.05.2023,226,239,57568,0,Муслиновые комплекты с шортами ,2550,комплекты,комплекты,05:06:00,ночное
859,02.05.2023,46,29,16799,0,Хлопковые комбинезоны с поясом ,2550,комбинезоны,брюки/комбинезоны/джинсы,02:28:00,ночное
860,01.05.2023,27,23,15878,0,Платья в винтажном стиле с принтом ,2690,платья,платья,20:14:00,вечернее
861,01.05.2023,46,28,22888,0,Юбка-миди из эко-кожи ,2450,платья,платья,18:45:39,вечернее
862,01.05.2023,71,35,17327,0,Нежное-розовые платья с открытыми плечами ,2550,платья,платья,13:41:00,дневное
