,date,likes,reposts,views,comments,name,price,product_category,catalog_category,time,time_category,price_category
790,17.05.2023,53,46,20128,9,Хлопковые комплекты с шортами ,2590,комплекты,комплекты,16:47:23,дневное,средний
791,17.05.2023,407,383,71667,2,Платье с цветочным принтом и шнуровкой на спинке ,2390,платья,платья,09:30:00,утреннее,средний
792,17.05.2023,43,36,12586,2,Брючный костюм оливкового цвета ,2890,костюмы,комплекты,06:52:48,утреннее,средний
793,17.05.2023,72,93,18928,3,Муслиновый брючный комплект ,2590,комплекты,комплекты,01:08:00,ночное,средний
794,16.05.2023,28,19,13692,0,Кружевной комплект с поясом ,1690,комплекты,комплекты,22:18:00,ночное,дешёвый
795,16.05.2023,148,158,28111,2,Брючный костюм с топом из хлопка ,2690,топы,блузки/рубашки/свитера,19:40:01,вечернее,средний
796,16.05.2023,32,20,14063,0,Куртка-кожанка в винтажном стиле ,3450,куртки,верхняя одежда,05:38:49,ночное,средний
797,16.05.2023,39,21,12961,0,Шифоновое платье с принтом ,2690,платья,платья,01:22:00,ночное,средний
798,15.05.2023,80,106,22255,0,Хлопковые комплекты с удлинёнными шортами ,2550,комплекты,комплекты,20:33:42,вечернее,средний
799,15.05.2023,52,46,17122,0,Удлиненный пиджак-платье ,2890,платья,платья,10:35:58,утреннее,средний
800,15.05.2023,43,20,17913,0,Хлопковые комплекты с шортами в стиле кантри ,2690,комплекты,комплекты,07:15:50,утреннее,средний
801,15.05.2023,46,25,22777,0,Платье с открытыми плечами в сердечко ,2550,платья,платья,05:28:00,ночное,средний
802,15.05.2023,28,26,15476,0,Брючный костюм с жилетом ,2790,костюмы,комплекты,03:22:00,ночное,средний
803,15.05.2023,44,47,25489,0,Кружевной комплект с поясом ,1690,комплекты,комплекты,01:14:00,ночное,дешёвый
804,14.05.2023,38,43,12828,0,Зеленое платье с v-образным вырезом ,2550,платья,платья,22:28:00,ночное,средний
805,14.05.2023,25,22,18370,0,Муслиновый комплект с шортами ,2690,комплекты,комплекты,19:56:45,вечернее,средний
806,14.05.2023,51,41,16716,2,Нежное платье бэби-долл ,2550,платья,платья,18:16:20,вечернее,средний
807,14.05.2023,42,33,15050,2,Платье из денима с поясом ,2790,платья,платья,11:54:04,утреннее,средний
808,14.05.2023,189,116,52474,2,Персиковый комплект с поясом ,1690,комплекты,комплекты,06:31:58,утреннее,дешёвый
809,14.05.2023,45,49,18887,0,Муслиновые комплекты с открытыми плечами ,2590,комплекты,комплекты,02:48:00,ночное,средний
810,13.05.2023,36,32,13132,0,Приталенные дизайнерские платья ,2690,платья,платья,23:34:00,ночное,средний
811,13.05.2023,36,19,14698,0,Кружевные комплекты с высокой посадкой ,1790,комплекты,комплекты,20:27:14,вечернее,дешёвый
812,13.05.2023,66,69,14509,2,Хлопковое платье с открытой спинкой ,1950,платья,платья,16:17:23,дневное,дешёвый
813,13.05.2023,45,51,15757,0,Шикарный комплект лазурного цвета ,1690,комплекты,комплекты,13:56:40,дневное,дешёвый
814,13.05.2023,123,122,32092,3,Комплект из золотистого муслина ,2550,комплекты,комплекты,09:02:24,утреннее,средний
815,13.05.2023,52,48,13931,0,Хлопковые комплекты с рубашкой и шортами ,2550,комплекты,комплекты,04:42:00,ночное,средний
816,13.05.2023,65,54,13649,0,Хлопковый комплект с юбкой ,2790,платья,платья,01:48:00,ночное,средний
817,12.05.2023,21,23,9086,0,Шикарный комплект белья со стрепами ,1690,комплекты,комплекты,22:46:00,ночное,дешёвый
818,12.05.2023,107,104,26189,0,Атласные тройные комплекты ,2550,комплекты,комплекты,19:45:44,вечернее,средний
819,12.05.2023,31,25,17333,0,Идеальные рубашки в клеточку ,1950,рубашки,блузки/рубашки/свитера,10:46:34,утреннее,дешёвый
820,12.05.2023,34,14,12612,4,Нежно-розовое платье с открытыми плечами ,2550,платья,платья,05:45:49,ночное,средний
821,12.05.2023,26,15,8717,1,Платья-миди в винтажном стиле ,2550,платья,платья,03:16:00,ночное,средний
822,12.05.2023,23,12,11303,0,Хлопковые рубашки с объемными рукавами в стиле кантри ,2250,рубашки,блузки/рубашки/свитера,00:24:00,ночное,средний
823,11.05.2023,18,14,9751,0,Сиреневый комплект белья с поясом ,1690,комплекты,комплекты,19:24:26,вечернее,дешёвый
